"","project","action","seine_id","date","work_area","survey","site_id","hakai_id","semsp_id","jsp_survey_id","species","package_id","fish_time_out","fish_time_dewar","fork_length_field","height_field","weight_field","date_processed","cwt","adipose","weight","standard_length","fork_length","photo_number","comments_protocol","comments_fish_health_lab","dissector","dissection_protocol","analysis_planned","dissection_status","lice_collection_protocol","lice_id_protocol","analyzing_lab","quality_level","comments","quality_log"
"1805","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-23","2015-06-16-D11-SO-23","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1806","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-24","2015-06-16-D11-SO-24","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1807","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-25","2015-06-16-D11-SO-25","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1808","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-26","2015-06-16-D11-SO-26","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1809","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-27","2015-06-16-D11-SO-27","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1810","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-28","2015-06-16-D11-SO-28","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1811","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-29","2015-06-16-D11-SO-29","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1812","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-SO-30","2015-06-16-D11-SO-30","DE192","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1813","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-PI-1","2015-06-16-D11-PI-1","DE192","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1814","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-1","2015-06-16-D11-CU-1","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1815","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-2","2015-06-16-D11-CU-2","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1816","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-3","2015-06-16-D11-CU-3","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1817","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-4","2015-06-16-D11-CU-4","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1818","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-5","2015-06-16-D11-CU-5","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1819","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-6","2015-06-16-D11-CU-6","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1820","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-7","2015-06-16-D11-CU-7","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1821","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-8","2015-06-16-D11-CU-8","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1822","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-9","2015-06-16-D11-CU-9","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1823","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CU-10","2015-06-16-D11-CU-10","DE192","CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1824","SEMSP",NA,"DE192N3",2015-06-16,"QUADRA","DI","D11","2015-06-16-D11-CO-1","2015-06-16-D11-CO-1","DE192","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1825","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U1364","2015-06-17-D08-SO-1","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-10,"NONE","PRESENT",16.4,NA,111,NA,NA,NA,"DS","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1826","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U471","2015-06-17-D08-SO-2","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-11,"NONE","PRESENT",21.5,NA,120,NA,NA,NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1827","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U1339","2015-06-17-D08-SO-3","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-10,"NONE","PRESENT",17.6,NA,115,NA,NA,"One cracked otolith","CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1828","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U1340","2015-06-17-D08-SO-4","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-10,"NONE","PRESENT",17.9,NA,117,NA,NA,NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1829","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U472","2015-06-17-D08-SO-5","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-11,"NONE","PRESENT",18.6,NA,129,NA,NA,"One chipped oto","CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1830","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U473","2015-06-17-D08-SO-6","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-11,"NONE","PRESENT",18,NA,111,NA,NA,NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1831","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U1343","2015-06-17-D08-SO-7","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-11,"NONE","PRESENT",18.5,NA,118,NA,NA,"Enlarged spleen, large indentation on the dorsal surface just posterior to dorsal fin","LP","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1832","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4873","2015-06-17-D08-SO-8","DE194","SO",NA,NA,NA,NA,NA,NA,2017-10-30,"NONE","PRESENT",18.9,118,124,NA,NA,NA,"MF","-20 WORK-UP 1","SEMSP","DISSECTED",NA,"LAB_MOTILES","HAKAI","Technician",NA,NA
"1833","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U1365","2015-06-17-D08-SO-9","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-11,"NONE","PRESENT",NA,NA,105,NA,"Pdw 13.2",NA,"DS","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1834","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U1366","2015-06-17-D08-SO-10","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-11,"NONE","PRESENT",17.2,NA,109,NA,NA,NA,"DS","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1835","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U481","2015-06-17-D08-SO-11","DE194","SO",NA,NA,NA,NA,NA,NA,2015-11-13,"NONE","PRESENT",15.6,NA,115,NA,"Both otoliths cracked",NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1836","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U1357","2015-06-17-D08-SO-12","DE194","SO",NA,NA,NA,NA,NA,NA,2016-02-10,"NONE","PRESENT",12.5,NA,106,NA,NA,NA,"KI","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1837","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4023","2015-06-17-D08-CU-1","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-22,"NONE","PRESENT",28.3,138,143,NA,"Broken otoliths",NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1838","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4017","2015-06-17-D08-CU-2","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-16,"NONE","PRESENT",25.4,127,133,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1839","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4025","2015-06-17-D08-CU-3","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-29,"NONE","PRESENT",21.7,129,NA,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1840","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4021","2015-06-17-D08-CU-4","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-15,"NONE","PRESENT",22.2,131,136,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1841","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4026","2015-06-17-D08-CU-5","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-29,"NONE","PRESENT",NA,116,121,NA,"Forgot to weigh",NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1842","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4022","2015-06-17-D08-CU-6","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-15,"NONE","PRESENT",25.1,133,139,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1843","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4018","2015-06-17-D08-CU-7","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-16,"NONE","PRESENT",23.7,132,137,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1844","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4019","2015-06-17-D08-CU-8","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-16,"NONE","PRESENT",26.8,132,138,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1845","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4024","2015-06-17-D08-CU-9","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-22,"NONE","PRESENT",24.1,128,NA,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1846","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U4020","2015-06-17-D08-CU-10","DE194","CU",NA,NA,NA,NA,NA,NA,2017-06-14,"NONE","PRESENT",27.7,133,NA,NA,NA,NA,"CVJ","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1847","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U5042","2015-06-17-D08-CO-1","DE194","CO",NA,NA,NA,NA,NA,NA,2017-11-28,"NONE","PRESENT",44.6,150,157,NA,NA,NA,"CVJ","FULL WORK-UP 2","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1848","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U5034","2015-06-17-D08-CO-2","DE194","CO",NA,NA,NA,NA,NA,NA,2017-11-28,"NONE","PRESENT",57.2,160,168,NA,NA,NA,"KDB","FULL WORK-UP 2","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1849","SEMSP",NA,"DE194N1",2015-06-17,"QUADRA","DI_E","D08","U5021","2015-06-17-D08-HE-1","DE194","HE",NA,NA,NA,NA,NA,NA,2017-11-25,"NONE","PRESENT",16.4,117,124,NA,NA,"nematode, anisakis?","KDB","FULL WORK-UP 2","SEMSP","DISSECTED","LAB_MOTILES_CRYO","LAB_MOTILES","HAKAI","Technician",NA,NA
"1850","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-1","2015-06-18-D11-SO-1","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1851","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-2","2015-06-18-D11-SO-2","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1852","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-3","2015-06-18-D11-SO-3","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1853","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-4","2015-06-18-D11-SO-4","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1854","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-5","2015-06-18-D11-SO-5","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1855","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-6","2015-06-18-D11-SO-6","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1856","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-7","2015-06-18-D11-SO-7","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1857","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-8","2015-06-18-D11-SO-8","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1858","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-9","2015-06-18-D11-SO-9","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1859","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-10","2015-06-18-D11-SO-10","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1860","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U756","2015-06-18-D11-SO-11","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-08,"NONE","PRESENT",20.3,NA,128,NA,"Scar on right flank",NA,"LP","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1861","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-12","2015-06-18-D11-SO-12","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1862","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U798","2015-06-18-D11-SO-13","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",17.8,NA,122,NA,NA,NA,"KI","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1863","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U780","2015-06-18-D11-SO-14","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",22.4,NA,131,NA,NA,NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1864","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U806","2015-06-18-D11-SO-15","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",19.8,NA,119,NA,NA,NA,"DS","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1865","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U804","2015-06-18-D11-SO-16","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",16.3,NA,112,NA,NA,NA,"DS","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1866","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U779","2015-06-18-D11-SO-17","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",21.7,NA,126,NA,NA,NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1867","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U805","2015-06-18-D11-SO-18","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",15.3,NA,111,NA,NA,NA,"DS","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1868","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U778","2015-06-18-D11-SO-19","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",16.2,NA,116,NA,NA,NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1869","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U797","2015-06-18-D11-SO-20","DE198","SO",NA,NA,NA,NA,NA,NA,2015-12-07,"NONE","PRESENT",23.6,NA,129,NA,NA,NA,"KI","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1870","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","U1331","2015-06-18-D11-SO-21","DE198","SO",NA,NA,NA,NA,NA,NA,2016-02-09,"NONE","PRESENT",14.9,NA,113,NA,NA,NA,"CK","FULL WORK-UP 1","SEMSP","DISSECTED","LAB_FINE_2015","LPORTNER_FINE","HAKAI","Technician",NA,NA
"1871","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-22","2015-06-18-D11-SO-22","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1872","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-23","2015-06-18-D11-SO-23","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1873","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-24","2015-06-18-D11-SO-24","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1874","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-25","2015-06-18-D11-SO-25","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1875","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-26","2015-06-18-D11-SO-26","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1876","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-27","2015-06-18-D11-SO-27","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1877","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-28","2015-06-18-D11-SO-28","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1878","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-29","2015-06-18-D11-SO-29","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1879","SEMSP",NA,"DE198N2",2015-06-18,"QUADRA","DI","D11","2015-06-18-D11-SO-30","2015-06-18-D11-SO-30","DE198","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1880","SEMSP",NA,"DE199N1",2015-06-18,"QUADRA","DI_C","D09","2015-06-18-D09-SO-1","2015-06-18-D09-SO-1","DE199","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
"1881","SEMSP",NA,"DE199N1",2015-06-18,"QUADRA","DI_C","D09","2015-06-18-D09-SO-2","2015-06-18-D09-SO-2","DE199","SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEMSP","NOT DISSECTED",NA,NA,"HAKAI","Technician",NA,NA
